
00001.6210	00195.5944	00000.0277	00001.9515	00222.6784	00000.0745
00003.6032	00220.0551	00000.0312	00003.7577	00222.9749	00000.0755
00004.5722	00220.0472	00000.0312	00004.6655	00222.4366	00000.0753
00006.8772	00220.0562	00000.0412	00006.9212	00221.9013	00000.0767
00008.6792	00220.0472	00000.0412	00008.9630	00222.4369	00000.0825
00010.5731	00220.0472	00000.0412	00010.5771	00221.9280	00000.0872
00011.5611	00220.0552	00000.0512	00011.6839	00222.4366	00000.0905
00013.3472	00220.0492	00000.0512	00013.1784	00222.4366	00000.0942
00014.3171	00220.0481	00000.0512	00014.4595	00222.4366	00000.0989
00015.6312	00220.0462	00000.0612	00015.7602	00222.7053	00000.1014
00016.5981	00220.0552	00000.0612	00016.8556	00222.1686	00000.1057
00018.4352	00220.0462	00000.0712	00018.5503	00222.6515	00000.1110
00020.2852	00220.0501	00000.0712	00020.3903	00222.7053	00000.1183
00021.2272	00220.0432	00000.0811	00021.3172	00222.1686	00000.1219
00023.0952	00220.0492	00000.0811	00023.3594	00222.7053	00000.1269
00025.3671	00220.0482	00000.0911	00025.4694	00222.7053	00000.1355
00026.3272	00220.0492	00000.1011	00026.4692	00222.0084	00000.1385
00028.1292	00220.0502	00000.1011	00028.1321	00222.7053	00000.1475
00030.0412	00220.0482	00000.1112	00030.1801	00222.7053	00000.1545
00032.8132	00220.0452	00000.1212	00032.8931	00222.1686	00000.1651
00033.7682	00220.0512	00000.1312	00033.8213	00221.9013	00000.1692
00036.0452	00220.0531	00000.1412	00036.0545	00222.7053	00000.1802
00037.8522	00220.0502	00000.1412	00037.9585	00222.2490	00000.1866
00038.8252	00220.0541	00000.1512	00039.1292	00222.6784	00000.1905
00051.7512	00220.0445	00000.2012	00051.9815	00222.0084	00000.2443
00061.4412	00220.0445	00000.2412	00061.6685	00221.9013	00000.2868
00071.1911	00220.0511	00000.2912	00071.3438	00222.1686	00000.3292
00080.8912	00220.0511	00000.3312	00081.0950	00222.7053	00000.3725
00102.3011	00220.0478	00000.4312	00102.5549	00221.3685	00000.4673
00131.4012	00220.0445	00000.5612	00131.5552	00222.2223	00000.5981
00140.2311	00220.0478	00000.6011	00140.4383	00221.9547	00000.6381
00488.6478	00220.0478	00002.1812	00488.3728	00222.1686	00002.2128
00971.7345	00220.0445	00004.3812	00968.6615	00220.7854	00004.4007
01452.2612	00220.0478	00006.5612	01444.5641	00220.3106	00006.5799
01934.9978	00220.0578	00008.7612	01921.7296	00219.9959	00008.7717
00000.8562	00220.0521	00000.0312	00000.0000	00000.0000	00000.0000

00001.7892	00220.0502	00000.0312	00001.8983	00222.1686	00000.0746
00003.6032	00220.0541	00000.0312	00003.9053	00222.1686	00000.0746
00004.5771	00220.0522	00000.0312	00004.8551	00222.1954	00000.0766
00006.8652	00220.0442	00000.0412	00006.6589	00222.1686	00000.0773
00008.6552	00220.0501	00000.0412	00008.9057	00222.2222	00000.0833
00010.5672	00220.0512	00000.0412	00010.4605	00222.1686	00000.0862
00011.5311	00220.0552	00000.0512	00011.7885	00222.6516	00000.0917
00013.3351	00220.0452	00000.0512	00013.2870	00222.1152	00000.0939
00014.2872	00220.0462	00000.0512	00014.5108	00223.2445	00000.0976
00015.6192	00220.0532	00000.0612	00015.6318	00222.7053	00000.0997
00016.5992	00220.0462	00000.0612	00016.8818	00222.7053	00000.1052
00018.3932	00220.0432	00000.0712	00018.6255	00221.9013	00000.1102
00020.2852	00220.0582	00000.0712	00020.4826	00222.4906	00000.1196
00021.2282	00220.0462	00000.0811	00021.2351	00221.3685	00000.1207
00023.0592	00220.0502	00000.0811	00023.2278	00222.7591	00000.1263
00025.3402	00220.0442	00000.0911	00025.4334	00222.6516	00000.1363
00026.3272	00220.0472	00000.1011	00026.3097	00222.1686	00000.1392
00028.1352	00220.0511	00000.1011	00028.2037	00222.5172	00000.1466
00030.0192	00220.0442	00000.1112	00030.0835	00222.6249	00000.1547
00032.7952	00220.0541	00000.1212	00032.9074	00222.1686	00000.1648
00033.7622	00220.0512	00000.1312	00033.7792	00222.4641	00000.1696
00036.0452	00220.0452	00000.1412	00036.1605	00222.5441	00000.1791
00037.8591	00220.0452	00000.1412	00037.9052	00222.1686	00000.1863
00038.8252	00220.0432	00000.1512	00038.9187	00222.1686	00000.1908
00051.7512	00220.0478	00000.2012	00051.9368	00222.4366	00000.2442
00061.4612	00220.0378	00000.2412	00061.7214	00222.1686	00000.2867
00071.1911	00220.0545	00000.2912	00071.2853	00222.1686	00000.3293
00080.9312	00220.0378	00000.3312	00080.9752	00222.7053	00000.3717
00102.2412	00220.0511	00000.4312	00102.5017	00222.4366	00000.4679
00131.4012	00220.0545	00000.5612	00131.7575	00222.3833	00000.5986
00140.1912	00220.0511	00000.6011	00140.5700	00221.3685	00000.6378
00488.4712	00220.0378	00002.1812	00488.6771	00221.6885	00002.2125
00971.4012	00220.0445	00004.3778	00969.1404	00220.5741	00004.3989
01450.9345	00220.0412	00006.5578	01443.2552	00220.8119	00006.5732
01933.5478	00220.0412	00008.7512	01919.5580	00220.0740	00008.7668
00000.8732	00220.0462	00000.0312	00000.0000	00000.0000	00000.0000

00001.7892	00220.0412	00000.0312	00002.0414	00221.9013	00000.0746
00003.6152	00220.0502	00000.0312	00003.7416	00221.9817	00000.0765
00004.5882	00220.0442	00000.0312	00004.7960	00222.2225	00000.0760
00006.8412	00220.0462	00000.0412	00006.9894	00222.2223	00000.0815
00008.6731	00220.0421	00000.0412	00008.8278	00221.9280	00000.0827
00010.5672	00220.0492	00000.0412	00010.6842	00221.9280	00000.0849
00011.5191	00220.0482	00000.0512	00011.7634	00222.7053	00000.0920
00013.3412	00220.0461	00000.0512	00013.5467	00222.1686	00000.0942
00014.3291	00220.0551	00000.0512	00014.1925	00222.7053	00000.0995
00015.6072	00220.0522	00000.0612	00015.7456	00222.7053	00000.1005
00016.5942	00220.0501	00000.0612	00016.9061	00222.7053	00000.1063
00018.4052	00220.0472	00000.0712	00018.6682	00222.1686	00000.1099
00020.2732	00220.0462	00000.0712	00020.3947	00222.1686	00000.1162
00021.2402	00220.0472	00000.0811	00021.3030	00222.4369	00000.1207
00023.0892	00220.0432	00000.0811	00023.3033	00222.7053	00000.1268
00025.3292	00220.0452	00000.0911	00025.3581	00222.2229	00000.1344
00026.3272	00220.0511	00000.1011	00026.4226	00222.1686	00000.1395
00028.1172	00220.0442	00000.1011	00028.2362	00222.7053	00000.1471
00030.0141	00220.0562	00000.1112	00030.1499	00222.1686	00000.1546
00032.7832	00220.0542	00000.1212	00032.8249	00222.1419	00000.1648
00033.7572	00220.0451	00000.1312	00033.8506	00221.7950	00000.1689
00036.0332	00220.0461	00000.1412	00036.1619	00221.6346	00000.1785
00037.8582	00220.0462	00000.1412	00037.9734	00222.1686	00000.1849
00038.8132	00220.0502	00000.1512	00039.0285	00222.1686	00000.1904
00051.7512	00220.0478	00000.2012	00051.8405	00221.6346	00000.2441
00061.4612	00220.0478	00000.2412	00061.4883	00222.2770	00000.2862
00071.1911	00220.0511	00000.2912	00071.1935	00222.6516	00000.3287
00080.8912	00220.0445	00000.3312	00080.9967	00222.5443	00000.3717
00102.3212	00220.0445	00000.4312	00102.4020	00221.9548	00000.4670
00131.4012	00220.0478	00000.5612	00131.6177	00221.9016	00000.5983
000243.9606	00110.0255	00001.0906	00488.0314	00221.8480	00002.2113
00970.2278	00220.0478	00004.3712	00967.6687	00221.3685	00004.3904
01449.9578	00220.0478	00006.5511	01441.2148	00220.3106	00006.5705
01932.3412	00220.0412	00008.7512	01918.4023	00220.2055	00008.7717
00000.8382	00220.0432	00000.0312	00000.0000	00000.0000	00000.0000

00000.7092	00109.9992	00000.0011	00001.0537	00110.9506	00000.0519
00001.1722	00109.9982	00000.0011	00001.0771	00110.9506	00000.0521
00001.4032	00109.9942	00000.0011	00001.2680	00111.0843	00000.0525
00001.9792	00109.9932	00000.0112	00001.8815	00110.8173	00000.0589
00002.4342	00109.9942	00000.0112	00002.0793	00110.8042	00000.0521
00002.8902	00109.9972	00000.0112	00002.8075	00110.9373	00000.0581
00003.1332	00109.9942	00000.0112	00003.0835	00110.8839	00000.0574
00003.6032	00109.9942	00000.0112	00003.4780	00110.9106	00000.0575
00003.8272	00109.9992	00000.0112	00003.7516	00110.9240	00000.0587
00004.1572	00109.9962	00000.0212	00003.9946	00110.9640	00000.0624
00004.4232	00109.9942	00000.0212	00004.3553	00110.7707	00000.0648
00004.8572	00109.9952	00000.0212	00004.7587	00110.9439	00000.0644
00005.3432	00109.9962	00000.0212	00005.2113	00110.8106	00000.0644
00005.5812	00109.9962	00000.0212	00005.4980	00110.9506	00000.0647
00006.0332	00109.9992	00000.0312	00005.9989	00110.8973	00000.0735
00006.6052	00109.9952	00000.0312	00006.4757	00110.9506	00000.0745
00006.8592	00109.9962	00000.0312	00006.7680	00110.9506	00000.0748
00007.3052	00109.9982	00000.0412	00007.2379	00110.9840	00000.0814
00007.7692	00109.9932	00000.0412	00007.7298	00110.9506	00000.0826
00008.4812	00109.9962	00000.0412	00008.3519	00110.8173	00000.0894
00008.6932	00109.9962	00000.0512	00008.6255	00110.8239	00000.0916
00009.2652	00109.9982	00000.0512	00009.1374	00110.8173	00000.0942
00009.7291	00109.9972	00000.0512	00009.6903	00110.6178	00000.0984
00009.9731	00109.9962	00000.0612	00009.9157	00110.7507	00000.0991
00013.2212	00110.0045	00000.0811	00013.0914	00110.8173	00000.1255
00015.6412	00109.9945	00000.1012	00015.5072	00110.8306	00000.1473
00018.0412	00109.9978	00000.1312	00017.9191	00110.8839	00000.1672
00020.5011	00109.9978	00000.1512	00020.3827	00110.9506	00000.1894
00025.8311	00109.9945	00000.1912	00025.5978	00110.6178	00000.2344
00033.0812	00110.0011	00000.2612	00032.9295	00110.8173	00000.3000
00035.3112	00109.9978	00000.2812	00035.1564	00110.8173	00000.3198
00122.3612	00109.9945	00001.0712	00121.7828	00110.4853	00001.1046
00243.0812	00110.0011	00002.1711	00241.4998	00110.2211	00002.1969
00362.4545	00109.9978	00003.2511	00358.6986	00109.7488	00003.2765
00482.8278	00109.9912	00004.3512	00476.7784	00109.3778	00004.3687
00000.4872	00109.9952	00000.0011	00000.0000	00000.0000	00000.0000

00000.7092	00109.9982	00000.0011	00001.1352	00110.9506	00000.0551
00001.1882	00109.9932	00000.0011	00001.0620	00110.8839	00000.0556
00001.4032	00109.9942	00000.0011	00001.3371	00110.8173	00000.0523
00001.9872	00109.9962	00000.0112	00001.8387	00110.9106	00000.0661
00002.4402	00109.9962	00000.0112	00002.1827	00111.0041	00000.0550
00002.8992	00109.9942	00000.0112	00002.7377	00111.0174	00000.0524
00003.1272	00109.9952	00000.0112	00003.0492	00110.8839	00000.0532
00003.5972	00109.9962	00000.0112	00003.5461	00110.8307	00000.0584
00003.8452	00109.9972	00000.0112	00003.7875	00111.0642	00000.0583
00004.1721	00109.9952	00000.0212	00004.1302	00111.0107	00000.0615
00004.4292	00109.9952	00000.0212	00004.2785	00110.7707	00000.0643
00004.8632	00109.9972	00000.0212	00004.8040	00110.9507	00000.0644
00005.3212	00109.9962	00000.0212	00005.2177	00110.9506	00000.0647
00005.6052	00109.9982	00000.0212	00005.4622	00110.9506	00000.0659
00006.0512	00109.9962	00000.0312	00005.9592	00110.9506	00000.0728
00006.5952	00109.9952	00000.0312	00006.4712	00111.0843	00000.0751
00006.8532	00109.9972	00000.0312	00006.7445	00110.9506	00000.0747
00007.2931	00109.9962	00000.0412	00007.1272	00110.9506	00000.0812
00007.7752	00109.9962	00000.0412	00007.7917	00110.7840	00000.0834
00008.4692	00109.9942	00000.0412	00008.3750	00110.9506	00000.0898
00008.7061	00109.9972	00000.0512	00008.6443	00110.9506	00000.0915
00009.2591	00109.9972	00000.0512	00009.1790	00110.9506	00000.0953
00009.7531	00109.9922	00000.0512	00009.7119	00110.7707	00000.0987
00009.9891	00109.9962	00000.0612	00009.9573	00110.8107	00000.0993
00013.2012	00109.9945	00000.0811	00013.0402	00110.9506	00000.1266
00015.6012	00109.9978	00000.1012	00015.4127	00110.8906	00000.1475
00018.0412	00109.9945	00000.1278	00017.9567	00110.9506	00000.1676
00020.5211	00109.9978	00000.1512	00020.3771	00110.8706	00000.1887
00025.8511	00109.9978	00000.1912	00025.7540	00110.9506	00000.2363
00033.1412	00109.9978	00000.2612	00033.0189	00110.8173	00000.3006
00035.3312	00109.9912	00000.2812	00035.2096	00111.0174	00000.3200
00122.4911	00110.0011	00001.0712	00122.0341	00110.4390	00001.1061
00242.7112	00109.9978	00002.1612	00240.8118	00109.8272	00002.1935
00362.3978	00109.9978	00003.2511	00358.7516	00109.6966	00003.2776
00482.9412	00109.9978	00004.3512	00477.4215	00109.4233	00004.3674
00000.4631	00109.9942	00000.0011	00000.0000	00000.0000	00000.0000

00000.7211	00109.9942	00000.0011	00001.1660	00110.8173	00000.0555
00001.1771	00109.9972	00000.0011	00001.0553	00110.8173	00000.0529
00001.3972	00109.9962	00000.0011	00001.3087	00110.9506	00000.0546
00001.9992	00109.9982	00000.0112	00001.8767	00110.7907	00000.0539
00002.4301	00109.9952	00000.0112	00002.0869	00111.0041	00000.0539
00002.9172	00109.9942	00000.0112	00002.7772	00110.7803	00000.0537
i00002.8144	00097.7744	00000.0099	00002.9836	00110.9640	00000.0546
00003.6032	00109.9932	00000.0112	00003.4508	00110.9907	00000.0565
00003.8572	00109.9952	00000.0112	00003.7144	00110.8107	00000.0554
00004.1892	00109.9972	00000.0212	00004.0670	00110.9440	00000.0621
00004.4232	00109.9982	00000.0212	00004.3102	00110.9908	00000.0642
00004.8331	00109.9982	00000.0212	00004.8101	00110.8839	00000.0644
00005.3392	00109.9962	00000.0212	00005.1912	00110.8173	00000.0646
00005.5871	00109.9982	00000.0212	00005.4690	00110.8839	00000.0658
00006.0332	00109.9942	00000.0312	00005.9618	00110.9506	00000.0737
00006.6211	00109.9952	00000.0312	00006.5410	00110.8706	00000.0745
00006.8652	00109.9962	00000.0312	00006.7189	00110.8173	00000.0748
00007.3111	00109.9952	00000.0412	00007.2388	00110.8173	00000.0815
00007.8052	00109.9962	00000.0412	00007.6725	00111.0911	00000.0830
00008.4572	00109.9962	00000.0412	00008.3098	00110.8107	00000.0902
00008.7091	00109.9952	00000.0512	00008.6153	00110.9506	00000.0916
00009.2832	00109.9992	00000.0512	00009.2064	00110.9506	00000.0938
00009.7531	00109.9942	00000.0512	00009.6779	00110.9506	00000.0984
00009.9561	00109.9962	00000.0612	00009.9297	00110.7907	00000.0990
00013.2012	00109.9912	00000.0811	00013.1113	00110.8706	00000.1255
00015.6612	00109.9912	00000.1012	00015.5368	00110.8173	00000.1474
00018.1012	00109.9945	00000.1312	00017.9678	00110.9506	00000.1679
00020.5211	00110.0011	00000.1512	00020.3953	00110.9506	00000.1887
00025.8311	00109.9945	00000.1912	00025.7321	00110.7507	00000.2362
00033.1412	00110.0011	00000.2612	00033.0061	00110.9573	00000.3005
00035.3312	00109.9945	00000.2812	00035.1760	00110.8839	00000.3206
00122.5111	00109.9978	00001.0712	00122.1845	00110.4456	00001.1063
00242.8078	00110.0011	00002.1612	00241.0442	00109.8272	00002.1944
00362.5312	00109.9978	00003.2511	00358.8627	00109.6966	00003.2783
00483.0412	00109.9945	00004.3512	00477.3053	00109.4622	00004.3687
00000.4992	00109.9922	00000.0011	00000.0000	00000.0000	00000.0000
