
00001.6144	00195.6021	00000.0277	00001.7366	00221.8823	00000.0737
00003.5971	00220.0612	00000.0312	00003.1137	00222.4057	00000.0746
00004.0566	00195.6077	00000.0277	00004.4273	00222.2747	00000.0752
00006.8772	00220.0572	00000.0412	00007.0307	00222.0393	00000.0803
00008.6542	00220.0632	00000.0412	00008.7526	00222.1436	00000.0815
00010.5912	00220.0612	00000.0412	00010.6617	00221.8823	00000.0865
00011.5611	00220.0632	00000.0512	00011.4809	00222.0914	00000.0917
00013.3242	00220.0572	00000.0512	00013.4915	00221.7780	00000.0925
00014.3112	00220.0622	00000.0512	00014.2191	00222.4587	00000.0976
00015.6252	00220.0572	00000.0612	00015.8352	00221.7260	00000.1012
00016.5932	00220.0582	00000.0612	00016.7075	00222.6682	00000.1040
00018.4112	00220.0581	00000.0712	00018.2666	00222.6682	00000.1097
00020.3032	00220.0601	00000.0712	00020.2750	00222.8788	00000.1164
00021.2572	00220.0511	00000.0811	00021.1693	00222.8262	00000.1192
00023.0952	00220.0502	00000.0811	00022.9219	00222.9314	00000.1264
00025.3342	00220.0652	00000.0911	00025.3342	00222.5633	00000.1351
00026.3212	00220.0622	00000.1011	00026.2382	00222.4056	00000.1389
00028.1112	00220.0541	00000.1011	00028.0725	00222.4056	00000.1449
00030.0032	00220.0552	00000.1112	00030.0171	00222.6682	00000.1529
00032.8132	00220.0592	00000.1212	00032.8209	00222.8526	00000.1650
00033.7682	00220.0551	00000.1312	00033.5468	00222.6682	00000.1694
00036.0392	00220.0622	00000.1412	00036.0480	00222.1436	00000.1779
00037.8691	00220.0652	00000.1412	00037.8289	00221.6216	00000.1846
00038.8132	00220.0522	00000.1512	00038.8225	00222.1436	00000.1893
00051.7512	00220.0545	00000.2012	00051.7430	00222.1436	00000.2423
00061.4612	00220.0445	00000.2412	00061.4067	00221.6216	00000.2839
00071.1512	00220.0578	00000.2912	00070.9618	00221.9356	00000.3265
00080.8312	00220.0545	00000.3312	00080.7145	00222.1436	00000.3684
00102.2812	00220.0511	00000.4312	00102.1272	00222.1436	00000.4631
00131.3612	00220.0545	00000.5612	00130.9499	00222.1436	00000.5925
00140.1112	00220.0645	00000.6011	00139.6673	00222.3535	00000.6308
00487.5345	00220.0511	00002.1711	00484.9333	00221.1019	00002.1867
00971.2245	00220.0645	00004.3745	00964.7271	00221.0761	00004.3528
01453.1212	00220.0578	00006.5712	01439.6096	00220.5847	00006.5211
01935.7378	00220.0445	00008.7612	01913.4670	00220.1216	00008.6912
00000.8682	00220.0572	00000.0312	00000.0000	00000.0000	00000.0000

00001.8131	00220.0542	00000.0312	00001.8679	00222.6682	00000.0741
00003.6092	00220.0522	00000.0312	00003.1137	00222.4057	00000.0746
00004.5831	00220.0562	00000.0312	00004.7371	00222.9314	00000.0756
00006.8532	00220.0532	00000.0412	00006.8449	00222.6945	00000.0767
00008.6722	00220.0521	00000.0412	00008.8692	00222.1436	00000.0824
00010.5611	00220.0601	00000.0412	00010.5935	00222.6682	00000.0873
00011.5431	00220.0551	00000.0512	00011.5190	00222.1436	00000.0903
00013.3182	00220.0532	00000.0512	00013.4828	00223.1952	00000.0933
00014.3171	00220.0562	00000.0512	00014.1677	00223.1952	00000.0977
00015.6372	00220.0572	00000.0612	00015.7430	00222.5635	00000.0985
00016.5872	00220.0601	00000.0612	00016.7403	00222.6682	00000.1042
00018.4052	00220.0542	00000.0712	00018.3988	00222.1436	00000.1080
00020.2912	00220.0572	00000.0712	00020.4444	00222.6682	00000.1173
00021.2452	00220.0522	00000.0811	00021.1731	00222.2488	00000.1203
00023.0472	00220.0492	00000.0811	00023.0063	00222.1436	00000.1248
00025.3461	00220.0572	00000.0911	00025.2552	00222.1436	00000.1361
00026.3332	00220.0512	00000.1011	00026.2529	00222.7209	00000.1369
00028.0992	00220.0592	00000.1011	00028.1615	00222.9314	00000.1456
00030.0302	00220.0592	00000.1112	00029.8854	00222.6682	00000.1529
00032.7772	00220.0542	00000.1212	00032.8873	00222.5369	00000.1630
00033.7582	00220.0572	00000.1312	00033.7744	00222.9314	00000.1670
00036.0392	00220.0522	00000.1412	00036.0660	00222.5894	00000.1769
00037.8641	00220.0582	00000.1412	00037.8580	00222.6682	00000.1839
0003
00001.7952	00220.0572	00000.0312	00002.0138	00222.6682	00000.0742
00003.5912	00220.0542	00000.0312	00003.8130	00222.2484	00000.0735
00004.5772	00220.0572	00000.0312	00004.8015	00222.3012	00000.0742
00006.8712	00220.0582	00000.0412	00006.8387	00222.6682	00000.0758
00008.6732	00220.0582	00000.0412	00008.7823	00222.1436	00000.0814
00010.5852	00220.0592	00000.0412	00010.6621	00223.1952	00000.0849
00011.5491	00220.0542	00000.0512	00011.7323	00222.9051	00000.0921
00013.3172	00220.0552	00000.0512	00013.2561	00222.9314	00000.0936
00014.3052	00220.0562	00000.0512	00014.5736	00222.6157	00000.0978
00015.6192	00220.0551	00000.0612	00015.4280	00222.5375	00000.0995
00016.5952	00220.0592	00000.0612	00016.6285	00222.9314	00000.1055
00018.4052	00220.0551	00000.0712	00018.4161	00222.5632	00000.1086
00020.2972	00220.0522	00000.0712	00020.1982	00222.6682	00000.1164
00021.2241	00220.0622	00000.0811	00021.2636	00222.6682	00000.1191
00023.0652	00220.0601	00000.0811	00023.1243	00222.8526	00000.1244
00025.3392	00220.0521	00000.0911	00025.4146	00222.8262	00000.1344
00026.2972	00220.0551	00000.1011	00026.4314	00222.6682	00000.1389
00028.1232	00220.0562	00000.1011	00028.1459	00222.8262	00000.1465
00030.0182	00220.0462	00000.1112	00029.9012	00222.6682	00000.1520
00032.7772	00220.0492	00000.1212	00032.8889	00223.0901	00000.1649
00033.7732	00220.0582	00000.1312	00033.7390	00223.1425	00000.1677
00036.0452	00220.0582	00000.1412	00036.1334	00222.6682	00000.1786
00037.8531	00220.0622	00000.1412	00037.8979	00222.1436	00000.1847
00038.8192	00220.0552	00000.1512	00038.8060	00222.6682	00000.1885
00051.7912	00220.0645	00000.2012	00051.7201	00222.5633	00000.2423
00061.4812	00220.0545	00000.2412	00061.4415	00222.9314	00000.2825
00071.1911	00220.0545	00000.2912	00071.0347	00222.6682	00000.3263
00080.8912	00220.0645	00000.3312	00080.8174	00223.0371	00000.3685
00102.2812	00220.0678	00000.4312	00102.1242	00222.6682	00000.4634
00131.4211	00220.0545	00000.5612	00131.3064	00222.6682	00000.5925
00487.5345	00220.0511	00002.1711	00486.3271	00222.6157	00002.1889
00970.8145	00220.0612	00004.3712	00966.3347	00221.1539	00004.3588
01452.4945	00220.0478	00006.5645	01440.8154	00221.1019	00006.5208
01934.3312	00220.0511	00008.7578	01913.9642	00220.3271	00008.6922
00000.8732	00220.0562	00000.0312	00000.0000	00000.0000	00000.0000

00001.8132	00220.0511	00000.0312	00001.7999	00222.9314	00000.0748
00003.6152	00220.0551	00000.0312	00003.7196	00222.8270	00000.0742
00004.5872	00220.0521	00000.0312	00004.7676	00222.5111	00000.0742
00006.8952	00220.0582	00000.0412	00007.1350	00222.6682	00000.0786
00008.6991	00220.0602	00000.0412	00008.4785	00223.1425	00000.0829
00010.5431	00220.0511	00000.0412	00010.6651	00223.0369	00000.0861
