6.59	217.10	0.07
6.70	217.10	0.07
6.78	217.10	0.07
6.72	217.10	0.07
6.77	217.61	0.07
6.44	217.10	0.07
6.58	217.10	0.07
6.45	216.85	0.07
6.49	216.85	0.07
6.49	217.10	0.07
6.77	217.10	0.07
6.74	217.10	0.07
6.58	217.10	0.07
6.77	217.10	0.07
6.54	217.10	0.07
6.84	217.10	0.07
6.83	217.10	0.07
6.77	216.60	0.07
6.67	216.60	0.07
6.80	216.60	0.07
6.48	217.10	0.07
6.34	217.10	0.07
6.49	217.61	0.07
6.74	217.61	0.07
6.66	217.61	0.07
6.79	217.61	0.07
6.88	217.10	0.07
6.85	217.10	0.07
6.68	216.85	0.07
6.45	216.85	0.07
6.67	216.85	0.07
6.67	216.85	0.07
6.78	216.85	0.07
6.65	216.85	0.07
6.62	216.85	0.07
6.64	216.85	0.07
6.44	217.10	0.07
6.50	217.10	0.07
6.52	217.10	0.07
6.82	216.85	0.07
6.73	216.85	0.07
6.84	216.60	0.07
6.58	216.60	0.07
6.66	217.10	0.07
6.60	217.10	0.07
6.48	217.10	0.07
6.77	217.10	0.07
6.64	217.36	0.07
6.42	217.36	0.07
6.42	216.35	0.07
6.65	216.35	0.07
6.52	217.10	0.07
6.76	217.10	0.07
6.64	217.36	0.07
6.78	217.36	0.07
6.68	217.10	0.07
6.58	217.10	0.07
6.37	217.10	0.07
6.67	216.85	0.07
6.58	216.85	0.07
6.74	217.36	0.07
6.28	217.36	0.07
6.60	217.10	0.07
6.74	217.10	0.07
6.56	217.10	0.07
6.56	217.10	0.07
6.66	216.85	0.07
6.62	216.85	0.07
6.61	217.36	0.07
6.68	217.36	0.07
6.48	216.85	0.07
6.46	216.85	0.07
6.58	217.10	0.07
6.65	217.10	0.07
6.64	217.61	0.07
6.76	217.61	0.07
6.82	217.36	0.07
6.76	216.85	0.07
6.78	216.85	0.07
6.62	216.85	0.07
6.70	216.85	0.07
6.71	217.61	0.07
6.77	217.61	0.07
6.45	217.10	0.07
6.45	217.10	0.07
6.53	217.10	0.07
6.86	217.10	0.07
6.43	217.61	0.07
6.83	217.61	0.07
6.82	217.36	0.07
6.69	217.36	0.07
6.76	217.10	0.07
6.12	217.10	0.07
6.35	216.35	0.07
6.71	216.35	0.07
6.46	217.10	0.07
6.36	217.61	0.07
6.63	217.61	0.07
6.51	216.85	0.07
6.77	216.85	0.07
6.77	217.10	0.07
6.61	217.10	0.07
6.61	217.10	0.07
6.57	217.10	0.07
6.80	217.36	0.07
6.54	217.36	0.07
6.28	217.36	0.07
6.35	217.36	0.07
6.58	216.85	0.07
6.58	216.85	0.07
6.37	217.10	0.07
6.69	216.85	0.07
6.68	216.85	0.07
6.63	216.85	0.07
6.77	216.85	0.07
6.69	217.36	0.07
6.69	217.36	0.07
6.59	217.61	0.07
6.81	217.61	0.07
6.31	217.36	0.07
6.69	217.36	0.07
6.24	217.10	0.07
6.75	217.10	0.07
6.61	217.36	0.07
6.65	217.36	0.07
6.78	217.36	0.07
6.79	217.36	0.07
6.74	217.36	0.07
6.51	217.36	0.07
6.67	217.61	0.07
6.38	217.61	0.07
6.48	216.35	0.07
6.72	216.35	0.07
6.72	217.10	0.07
6.71	217.10	0.07
6.60	217.86	0.07
6.67	217.10	0.07
6.55	217.10	0.07
6.65	216.85	0.07
6.76	216.85	0.07
6.68	217.10	0.07
6.32	217.10	0.07
6.81	217.61	0.07
6.74	217.61	0.07
6.76	216.85	0.07
6.58	216.85	0.07
6.81	217.61	0.07
6.61	217.61	0.07
8.43	216.85	0.07
8.47	216.85	0.08
8.18	217.10	0.08
8.11	217.10	0.08
7.88	217.10	0.08
8.56	216.85	0.08
8.18	216.85	0.08
8.21	217.10	0.08
8.49	217.10	0.08
8.23	217.10	0.08
8.06	217.10	0.08
8.29	217.61	0.08
8.32	217.61	0.08
8.59	217.61	0.08
8.52	216.85	0.08
8.34	216.85	0.08
8.44	217.10	0.08
8.41	217.10	0.08
8.51	217.10	0.08
8.13	217.10	0.08
8.06	217.61	0.08
8.08	217.61	0.08
8.51	217.61	0.08
8.24	217.61	0.08
8.51	217.10	0.08
8.55	217.10	0.08
8.53	217.10	0.08
8.33	217.10	0.08
8.04	217.10	0.08
7.98	216.85	0.08
8.56	216.85	0.08
8.04	216.35	0.08
8.31	216.35	0.08
8.11	217.10	0.08
8.56	217.10	0.08
8.56	217.10	0.08
8.43	217.10	0.08
8.59	216.85	0.08
8.43	217.61	0.08
8.58	217.61	0.08
8.55	217.10	0.08
8.20	217.10	0.08
8.12	216.85	0.08
8.38	216.85	0.08
8.64	217.61	0.08
8.44	217.61	0.08
8.53	217.10	0.08
8.42	217.10	0.08
8.46	217.10	0.08
8.33	217.61	0.08
8.37	217.61	0.08
8.51	216.85	0.08
8.36	216.85	0.08
8.18	216.85	0.08
8.48	216.85	0.08
8.59	217.10	0.08
8.38	217.10	0.08
8.31	216.85	0.08
8.08	216.85	0.08
8.55	217.10	0.08
8.53	216.85	0.08
8.47	216.85	0.08
8.37	217.10	0.08
8.35	217.10	0.08
8.55	216.85	0.08
8.26	216.85	0.08
8.61	216.60	0.08
8.59	216.60	0.08
8.22	217.10	0.08
8.30	217.10	0.08
8.52	217.61	0.08
8.27	217.61	0.08
8.44	217.10	0.08
8.52	217.10	0.08
8.10	217.10	0.08
8.55	217.10	0.08
8.57	216.85	0.08
8.26	216.85	0.08
8.00	217.10	0.08
7.93	217.61	0.08
8.05	217.61	0.08
8.06	216.85	0.08
8.54	216.85	0.08
8.11	217.61	0.08
8.50	217.61	0.08
8.52	217.61	0.08
8.48	217.61	0.08
8.55	216.60	0.08
8.54	216.60	0.08
8.06	217.10	0.08
8.59	217.10	0.08
8.08	217.10	0.08
8.51	217.10	0.08
8.17	217.10	0.08
8.38	217.10	0.08
8.40	217.10	0.08
8.49	216.35	0.08
8.63	216.35	0.08
8.54	217.10	0.08
8.29	217.10	0.08
8.49	217.10	0.08
8.49	217.36	0.08
8.00	217.36	0.08
8.54	217.10	0.08
8.47	217.10	0.08
8.27	217.61	0.08
8.57	217.61	0.08
8.61	217.36	0.08
8.47	217.36	0.08
8.34	217.10	0.08
8.48	217.36	0.08
8.04	217.36	0.08
8.56	216.35	0.08
8.44	216.35	0.08
8.51	217.36	0.08
8.47	217.36	0.08
8.20	217.86	0.08
8.50	217.86	0.08
8.42	217.61	0.08
8.50	217.61	0.08
8.58	216.85	0.08
8.49	217.36	0.08
8.32	217.36	0.08
8.57	216.85	0.08
8.49	216.85	0.08
8.29	217.10	0.08
8.01	217.10	0.08
8.26	216.85	0.08
8.22	216.85	0.08
8.11	216.85	0.08
8.33	216.85	0.08
8.66	217.61	0.08
8.41	216.85	0.08
8.42	216.85	0.08
8.46	217.61	0.08
8.38	217.61	0.08
8.34	217.10	0.08
8.50	217.10	0.08
8.19	217.61	0.08
8.27	217.61	0.08
8.55	217.10	0.08
8.36	217.10	0.08
8.31	217.10	0.08
8.49	217.36	0.08
8.44	217.36	0.08
8.30	217.61	0.08
8.44	217.61	0.08
8.48	217.36	0.08
8.47	217.36	0.08
8.55	217.36	0.08
8.35	217.36	0.08
8.51	216.85	0.08
8.39	217.61	0.08
8.16	217.61	0.08
8.67	217.36	0.08
8.41	217.36	0.08
8.56	217.61	0.08
8.58	217.61	0.08
8.53	217.10	0.08
8.52	217.10	0.08
8.51	216.60	0.08
8.05	216.60	0.08
8.34	217.10	0.08
8.56	217.10	0.08
8.46	217.10	0.08
8.30	217.36	0.08
8.48	217.36	0.08
8.61	217.10	0.08
8.10	217.10	0.08
8.10	217.10	0.08
8.41	217.10	0.08
8.45	216.85	0.08
8.21	216.85	0.08
8.18	217.10	0.08
8.47	217.10	0.08
8.56	217.36	0.08
8.24	217.61	0.08
8.21	217.61	0.08
8.56	216.85	0.08
8.28	216.85	0.08
8.20	217.61	0.08
8.37	217.61	0.08
8.05	217.10	0.08
8.54	217.10	0.08
8.22	216.85	0.08
8.18	216.85	0.08
8.38	217.10	0.08
8.21	217.10	0.08
8.56	217.10	0.08
8.32	216.85	0.08
8.43	216.85	0.08
8.05	217.10	0.08
8.42	217.10	0.08
8.32	217.36	0.08
8.53	217.36	0.08
8.47	217.10	0.08
8.54	217.10	0.08
8.57	216.85	0.08
8.25	217.36	0.08
8.09	217.36	0.08
8.47	217.61	0.08
8.50	217.61	0.08
8.25	217.61	0.08
8.29	217.61	0.08
8.53	217.61	0.08
8.49	217.61	0.08
8.61	217.36	0.08
8.62	217.61	0.08
8.42	217.61	0.08
8.46	217.10	0.08
8.05	217.10	0.08
8.48	217.10	0.08
8.59	217.10	0.08
8.49	217.36	0.08
8.36	217.36	0.08
8.36	217.10	0.08
8.61	217.10	0.08
8.49	217.10	0.08
8.50	217.10	0.08
8.24	217.10	0.08
8.47	217.10	0.08
8.44	217.10	0.08
8.60	217.10	0.08
8.58	217.10	0.08
8.48	217.36	0.08
8.35	217.36	0.08
8.47	216.85	0.08
8.14	216.85	0.08
8.57	217.10	0.08
8.46	217.10	0.08
8.34	217.10	0.08
8.41	217.10	0.08
8.47	217.10	0.08
8.40	216.85	0.08
8.22	216.85	0.08
8.66	216.85	0.08
8.26	216.85	0.08
8.61	216.60	0.08
8.61	216.60	0.08
8.48	216.85	0.08
8.12	216.60	0.08
8.25	216.60	0.08
8.45	217.36	0.08
8.52	217.36	0.08
8.48	217.61	0.08
8.45	217.61	0.08
8.59	217.10	0.08
8.36	217.10	0.08
8.33	217.61	0.08
8.21	217.61	0.08
8.52	217.36	0.08
8.54	217.10	0.08
10.16	216.85	0.08
10.18	216.85	0.08
10.40	217.61	0.08
10.13	217.61	0.08
9.92	217.10	0.08
9.96	217.10	0.08
10.30	217.61	0.08
10.25	217.61	0.08
10.23	216.85	0.08
10.07	216.85	0.08
10.38	217.10	0.08
10.34	216.85	0.08
10.41	216.85	0.08
10.14	217.10	0.08
10.32	217.10	0.08
10.16	216.85	0.08
10.45	216.85	0.08
10.29	217.61	0.08
10.46	217.61	0.08
10.44	217.10	0.08
10.42	217.10	0.08
10.37	217.10	0.08
10.19	217.10	0.08
10.38	217.10	0.08
9.83	216.60	0.08
10.20	216.60	0.08
10.04	217.61	0.08
9.74	217.61	0.08
10.24	217.10	0.08
10.15	217.10	0.08
10.29	217.61	0.08
10.33	217.10	0.08
10.33	217.10	0.08
10.15	217.10	0.08
10.03	217.10	0.08
9.85	216.85	0.08
10.13	216.85	0.08
10.39	217.10	0.08
10.10	217.10	0.08
10.33	217.10	0.08
9.92	217.10	0.08
9.94	217.10	0.08
10.33	217.10	0.08
10.15	217.10	0.08
10.01	216.85	0.08
10.40	216.85	0.08
10.41	217.61	0.08
10.25	217.61	0.08
10.11	216.60	0.08
10.42	216.60	0.08
10.39	216.85	0.08
10.31	217.10	0.08
10.33	217.10	0.08
10.23	217.10	0.08
9.95	217.10	0.08
10.32	217.61	0.08
10.42	217.61	0.08
10.30	217.10	0.08
10.43	217.10	0.08
10.18	216.60	0.08
10.31	217.10	0.08
10.44	217.10	0.08
10.04	217.10	0.08
10.32	217.10	0.08
10.08	216.85	0.08
10.13	216.85	0.08
9.93	217.36	0.08
10.26	217.36	0.08
10.38	217.10	0.08
10.39	217.10	0.08
10.10	217.10	0.08
10.33	217.36	0.08
10.19	217.36	0.08
9.97	217.36	0.08
10.33	217.36	0.08
10.31	217.10	0.08
10.30	217.10	0.08
10.19	217.10	0.08
10.27	217.10	0.08
9.95	217.10	0.08
9.96	217.10	0.08
10.23	217.10	0.08
10.43	216.85	0.08
10.37	216.85	0.08
10.41	217.10	0.08
10.37	217.10	0.08
9.75	216.85	0.08
10.34	216.85	0.08
10.49	217.61	0.08
10.19	217.61	0.08
10.32	216.85	0.08
10.43	217.10	0.08
10.32	217.10	0.08
10.12	216.85	0.08
10.16	216.85	0.08
10.20	217.36	0.08
10.18	217.36	0.08
10.15	217.10	0.08
10.25	217.10	0.08
10.34	216.60	0.08
10.06	216.85	0.08
9.90	216.85	0.08
10.38	217.10	0.08
10.28	217.10	0.08
10.24	216.35	0.08
10.37	216.35	0.08
10.34	217.10	0.08
10.39	217.10	0.08
10.23	217.61	0.08
10.36	217.10	0.08
10.42	217.10	0.08
10.21	216.60	0.08
10.36	216.60	0.08
10.27	217.10	0.08
10.31	217.10	0.08
10.17	217.61	0.08
9.99	217.61	0.08
10.25	216.60	0.08
10.46	216.60	0.08
9.98	216.60	0.08
10.23	217.10	0.08
10.25	217.10	0.08
10.14	217.10	0.08
9.92	217.10	0.08
10.06	217.10	0.08
10.27	217.10	0.08
10.10	217.61	0.08
10.23	217.61	0.08
10.33	217.10	0.08
10.18	217.10	0.08
10.21	216.60	0.08
10.07	216.60	0.08
10.41	217.10	0.08
10.48	217.61	0.08
10.33	217.61	0.08
10.29	217.61	0.08
9.93	217.61	0.08
10.32	216.85	0.08
10.41	216.85	0.08
10.25	217.10	0.08
9.97	217.10	0.08
11.18	216.60	0.08
11.08	216.85	0.08
10.85	216.85	0.08
11.26	217.10	0.08
10.94	217.10	0.08
11.25	216.85	0.08
10.91	216.85	0.09
11.30	217.10	0.09
11.31	217.10	0.09
11.28	216.60	0.09
10.74	217.10	0.08
11.02	217.10	0.08
11.18	217.10	0.08
11.33	217.10	0.09
11.27	216.60	0.09
11.15	216.60	0.08
11.29	217.61	0.08
11.21	217.61	0.09
11.11	217.61	0.09
11.13	217.10	0.08
11.10	217.10	0.08
11.28	217.10	0.08
11.13	217.10	0.08
11.40	217.36	0.08
11.16	217.10	0.08
10.79	217.10	0.08
11.17	217.10	0.08
11.23	217.10	0.08
11.05	217.10	0.08
11.29	217.10	0.08
11.01	216.35	0.08
11.10	216.35	0.08
11.23	217.10	0.08
11.28	217.61	0.08
10.97	217.61	0.08
11.40	216.60	0.08
11.36	216.60	0.08
11.08	217.61	0.08
11.11	217.61	0.09
10.81	217.10	0.09
11.40	217.10	0.08
11.26	217.10	0.08
11.33	217.10	0.08
11.33	216.60	0.08
10.96	217.61	0.08
10.89	217.61	0.08
11.12	217.10	0.08
11.44	217.10	0.08
11.23	216.60	0.08
11.17	216.60	0.08
11.42	217.10	0.08
11.35	217.10	0.08
10.92	217.10	0.08
11.36	217.36	0.08
11.29	217.36	0.08
11.02	217.10	0.08
11.19	217.10	0.08
10.81	217.10	0.08
11.23	217.10	0.08
10.95	216.60	0.08
11.27	217.10	0.08
10.96	217.10	0.08
11.30	217.36	0.08
11.20	217.36	0.08
11.46	217.61	0.08
11.38	217.61	0.08
11.20	216.60	0.08
11.38	216.60	0.08
11.30	216.60	0.08
11.23	216.60	0.08
11.22	216.60	0.08
11.37	216.60	0.08
11.28	216.60	0.08
11.00	217.10	0.08
11.00	217.10	0.08
11.29	217.10	0.08
11.31	217.10	0.08
11.26	216.85	0.08
11.27	217.36	0.08
11.33	217.36	0.08
11.19	217.10	0.08
10.90	217.10	0.09
11.44	217.10	0.09
11.29	217.10	0.08
11.09	216.60	0.08
11.20	216.60	0.08
10.88	217.36	0.08
11.05	217.10	0.09
11.18	217.10	0.09
11.12	217.10	0.08
11.18	217.10	0.08
11.19	217.10	0.08
11.25	217.10	0.09
11.31	217.10	0.09
11.31	217.10	0.08
10.96	217.61	0.08
11.32	216.85	0.08
11.30	216.85	0.08
11.32	217.10	0.08
11.15	217.10	0.08
11.05	216.60	0.08
11.16	216.60	0.08
11.35	217.61	0.08
10.98	217.36	0.08
11.26	217.36	0.08
11.34	216.60	0.08
11.20	216.60	0.08
11.23	217.61	0.08
11.02	217.61	0.09
11.30	217.86	0.09
11.19	217.86	0.08
11.16	216.60	0.08
10.98	217.36	0.08
10.88	217.36	0.08
11.24	217.10	0.08
11.00	217.10	0.08
11.06	216.60	0.08
11.31	216.60	0.08
10.95	217.36	0.08
11.13	216.85	0.08
10.79	216.85	0.08
10.90	217.10	0.08
11.08	217.10	0.08
11.39	216.85	0.08
11.27	216.85	0.08
11.15	216.85	0.08
10.86	216.85	0.08
11.39	216.60	0.08
11.36	216.85	0.08
11.11	216.85	0.08
11.10	216.60	0.08
10.93	216.60	0.08
11.12	217.10	0.08
11.35	217.10	0.08
11.26	216.85	0.08
11.19	217.61	0.08
11.25	217.61	0.09
11.15	217.10	0.09
11.37	217.10	0.08
11.29	217.61	0.08
11.07	216.60	0.08
11.42	216.60	0.08
11.43	217.36	0.08
11.25	217.36	0.08
11.17	217.36	0.08
11.34	217.36	0.08
11.15	217.10	0.08
11.01	217.10	0.08
10.88	217.10	0.08
11.26	217.36	0.08
13.06	217.36	0.08
13.05	217.10	0.09
12.62	217.10	0.09
12.85	216.85	0.09
12.68	216.85	0.09
13.05	217.10	0.09
13.02	217.10	0.09
13.04	217.10	0.09
12.95	217.10	0.09
