
00001.5662	00220.0612	00000.0312	00001.7036	00216.9094	00000.0735
00003.3612	00220.0571	00000.0312	00002.9883	00216.7093	00000.0744
00003.8412	00220.0662	00000.0312	00004.5589	00217.4366	00000.0756
00006.8472	00220.0742	00000.0412	00006.7285	00217.1098	00000.0756
00008.6492	00220.0682	00000.0412	00008.3485	00217.1601	00000.0816
00010.5431	00220.0722	00000.0412	00010.1778	00216.6089	00000.0842
00011.4952	00220.0672	00000.0512	00011.2801	00217.6129	00000.0889
00013.3072	00220.0642	00000.0512	00012.9362	00217.1098	00000.0920
00014.2931	00220.0632	00000.0512	00013.7605	00217.2106	00000.0960
00015.5892	00220.0682	00000.0612	00015.1369	00216.6089	00000.0982
00016.5981	00220.0642	00000.0612	00016.2810	00217.4620	00000.1020
00018.3932	00220.0712	00000.0712	00017.9731	00217.1098	00000.1099
00020.2792	00220.0702	00000.0712	00019.7119	00216.6089	00000.1148
00021.2572	00220.0622	00000.0811	00020.4839	00217.1098	00000.1187
00023.0652	00220.0642	00000.0811	00022.4958	00216.6089	00000.1254
00025.3561	00220.0652	00000.0911	00024.5730	00216.6089	00000.1345
00026.3032	00220.0642	00000.1011	00025.5018	00217.4117	00000.1371
00028.1232	00220.0662	00000.1011	00027.2731	00216.6089	00000.1464
00030.0292	00220.0652	00000.1112	00029.2105	00217.6129	00000.1523
00032.7952	00220.0702	00000.1212	00031.7783	00217.3614	00000.1637
00033.7682	00220.0622	00000.1312	00032.9069	00216.8591	00000.1680
00036.0572	00220.0772	00000.1322	00035.0325	00217.1098	00000.1763

00001.5192	00220.0702	00000.0312	00001.7356	00216.8841	00000.0729
00002.8572	00220.0682	00000.0312	00003.3871	00216.8591	00000.0735
00003.8681	00220.0672	00000.0312	00004.5252	00217.3611	00000.0752
00006.8652	00220.0692	00000.0412	00006.5717	00217.1098	00000.0766
00008.6822	00220.0772	00000.0412	00008.5388	00216.8591	00000.0816
00010.5852	00220.0722	00000.0412	00010.3856	00216.8591	00000.0838
00011.5491	00220.0722	00000.0512	00011.2356	00216.8591	00000.0912
00013.3302	00220.0702	00000.0512	00013.0582	00217.2360	00000.0921
00014.3231	00220.0682	00000.0512	00013.7538	00217.1098	00000.0967
00015.6312	00220.0772	00000.0612	00015.1452	00216.8591	00000.0985
00016.6041	00220.0732	00000.0612	00016.3427	00216.9098	00000.1042
