
00001.5344	00195.6055	00000.0277	00001.7839	00222.5385	00000.0755
00003.5612	00220.0562	00000.0312	00002.2088	00222.2223	00000.0743
00004.5362	00220.0522	00000.0312	00004.7177	00222.6971	00000.0740
00006.8231	00220.0492	00000.0412	00007.1467	00222.2748	00000.0808
00008.6192	00220.0532	00000.0412	00009.0107	00223.0677	00000.0827
00010.5431	00220.0542	00000.0412	00010.8448	00222.2748	00000.0853
00011.5251	00220.0531	00000.0512	00011.7743	00222.2748	00000.0923
00013.3252	00220.0522	00000.0512	00013.6730	00222.0118	00000.0951
00014.2931	00220.0512	00000.0522	00014.5143	00222.2230	00000.0972
00015.6072	00220.0472	00000.0612	00015.8458	00222.5385	00000.1028
00016.5871	00220.0462	00000.0612	00016.9363	00222.5385	00000.1050
00018.4052	00220.0502	00000.0712	00018.3978	00222.2485	00000.1114
00020.2912	00220.0492	00000.0712	00020.5406	00222.5121	00000.1186
00021.2282	00220.0562	00000.0811	00021.6002	00222.8028	00000.1208
00023.0472	00220.0511	00000.0811	00023.3276	00222.2748	00000.1287
00025.3392	00220.0522	00000.0911	00025.8620	00222.2748	00000.1353
00026.2972	00220.0492	00000.1011	00026.6088	00221.9069	00000.1403
00028.1112	00220.0532	00000.1011	00028.5245	00222.5385	00000.1481
00030.0032	00220.0442	00000.1112	00030.3348	00222.5385	00000.1557
00032.7892	00220.0482	00000.1212	00033.2232	00222.2748	00000.1671
00033.7641	00220.0511	00000.1312	00034.1772	00222.1437	00000.1703
00036.0632	00220.0562	00000.1412	00036.3615	00222.1171	00000.1787
00037.8402	00220.0432	00000.1412	00038.2097	00222.0118	00000.1869
00038.8072	00220.0501	00000.1512	00039.2982	00222.5385	00000.1914
00051.8112	00220.0445	00000.2012	00052.2830	00222.2748	00000.2450
00061.4212	00220.0545	00000.2412	00062.0338	00221.7494	00000.2871
00071.1512	00220.0545	00000.2912	00071.9142	00222.0118	00000.3307
00080.8712	00220.0578	00000.3312	00081.6625	00222.5385	00000.3738
00102.2211	00220.0612	00000.4312	00103.1712	00222.2748	00000.4689
00131.3812	00220.0478	00000.5612	00132.4975	00222.5385	00000.6001
001
00001.8191	00220.0532	00000.0312	00001.8116	00222.0118	00000.0735
00003.6332	00220.0511	00000.0312	00003.7004	00222.1170	00000.0749
00004.5771	00220.0511	00000.0312	00004.6480	00222.1697	00000.0750
00006.8652	00220.0462	00000.0412	00007.0025	00222.4858	00000.0804
00008.6542	00220.0502	00000.0412	00008.9554	00222.2748	00000.0841
00010.5672	00220.0552	00000.0412	00010.8195	00222.5385	00000.0898
00011.5491	00220.0481	00000.0512	00011.8485	00222.5385	00000.0927
00013.3412	00220.0472	00000.0512	00013.7055	00222.5121	00000.0939
00014.3111	00220.0502	00000.0512	00014.5649	00222.7499	00000.0991
00015.6132	00220.0572	00000.0612	00015.8967	00222.2748	00000.1013
00016.5832	00220.0462	00000.0612	00016.9759	00222.0381	00000.1062
00018.4172	00220.0482	00000.0712	00018.8291	00222.5385	00000.1116
00020.2972	00220.0492	00000.0712	00020.6453	00222.2748	00000.1195
00021.2581	00220.0451	00000.0811	00021.6181	00222.5121	00000.1207
00023.0411	00220.0502	00000.0811	00023.4540	00221.8545	00000.1279
00025.3402	00220.0502	00000.0911	00025.7104	00222.0118	00000.1363
00026.2972	00220.0531	00000.1011	00026.6836	00222.0118	00000.1395
00028.1292	00220.0472	00000.1011	00028.4609	00222.8560	00000.1472
00029.9962	00220.0481	00000.1112	00030.5220	00221.9855	00000.1543
00032.8002	00220.0582	00000.1212	00033.1617	00222.2748	00000.1663
00033.7242	00220.0481	00000.1312	00034.1966	00222.5385	00000.1697
00036.0392	00220.0482	00000.1412	00036.5488	00222.0118	00000.1794
00037.8591	00220.0531	00000.1412	00038.2595	00222.5385	00000.1879
00038.8132	00220.0562	00000.1512	00039.2328	00221.7494	00000.1914
00051.7712	00220.0578	00000.2012	00052.2966	00222.2748	00000.2452
00061.4812	00220.0578	00000.2412	00062.0691	00221.9861	00000.2877
00071.1911	00220.0545	00000.2912	00071.9035	00222.0118	00000.3307
00080.9112	00220.0545	00000.3312	00081.5581	00222.5385	00000.3732
00102.2611	00220.0478	00000.4312	00103.1511	00222.2748	00000.4695
00131.3812	00220.0511	00000.5612	00132.6103	00222.8028	00000.6008
0000243.8156	00110.0255	00001.0855	00491.2670	00222.0383	00002.2175
00971.9478	00220.0478	00004.3812	00975.8322	00220.8099	00004.4173
01452.5745	00220.0645	00006.5645	01454.9988	00220.7058	00006.6084
01934.3312	00220.0478	00008.7612	01932.6444	00220.0071	00008.8124
00000.8552	00220.0502	00000.0312	00000.0000	00000.0000	00000.0000

00001.8132	00220.0502	00000.0312	00001.9237	00222.5385	00000.0738
00003.6032	00220.0552	00000.0312	00003.6664	00222.4068	00000.0749
00004.5942	00220.0452	00000.0312	00004.6562	00222.5121	00000.0762
00006.8532	00220.0482	00000.0412	00006.9151	00222.5385	00000.0830
00008.6731	00220.0492	00000.0412	00008.9501	00223.0677	00000.0833
00010.5672	00220.0532	00000.0412	00010.8988	00222.5385	00000.0882
00011.5552	00220.0492	00000.0512	00011.8520	00221.8018	00000.0917
00013.3372	00220.0542	00000.0512	00013.5213	00222.1698	00000.0944
00014.3231	00220.0501	00000.0512	00014.6238	00221.9855	00000.0979
00015.6252	00220.0562	00000.0612	00015.8763	00222.1961	00000.1016
00016.6041	00220.0502	00000.0612	00016.7539	00222.3012	00000.1052
00018.4352	00220.0612	00000.0712	00018.6393	00222.4330	00000.1116
00020.2852	00220.0552	00000.0712	00020.5434	00222.0118	00000.1177
00021.2581	00220.0561	00000.0811	00021.5048	00222.0118	00000.1213
00023.0592	00220.0512	00000.0811	00023.4274	00221.7765	00000.1270
00025.3611	00220.0492	00000.0911	00025.5868	00222.0118	00000.1374
00026.3332	00220.0462	00000.1011	00026.6066	00221.5923	00000.1395
00028.1412	00220.0542	00000.1011	00028.3734	00222.0645	00000.1482
00030.0232	00220.0592	00000.1112	00030.3589	00222.5385	00000.1541
00032.8072	00220.0531	00000.1212	00033.2737	00222.5385	00000.1661
00033.7702	00220.0472	00000.1312	00034.1432	00222.5385	00000.1693
00036.0452	00220.0492	00000.1412	00036.3502	00222.0118	00000.1797
00037.8522	00220.0452	00000.1412	00038.1331	00223.0677	00000.1869
00038.8132	00220.0492	00000.1512	00039.2058	00222.0118	00000.1911
00051.7712	00220.0412	00000.2012	00052.3413	00221.7494	00000.2450
00061.4612	00220.0645	00000.2412	00062.0000	00222.0118	00000.2873
